#index,parent,depth,isLeaf,left,bottom,width,height
0,4294967295,0,0,0,0,0.661565,1
1,0,1,1,0,0,0.0645248,0.167205
2,0,1,1,0,0.167205,0.17478,0.0684854
3,0,1,1,0.0645248,0,0.110255,0.167205
4,0,1,1,0,0.23569,0.0945636,0.125945
5,0,1,1,0,0.361635,0.0912219,0.13012
6,0,1,1,0.0912219,0.361635,0.0813767,0.13012
7,0,1,1,0.0945636,0.23569,0.0780349,0.125945
8,0,1,1,0.172599,0.23569,0.0839741,0.117991
9,0,1,1,0.172599,0.353681,0.0737893,0.138074
10,0,1,1,0.246388,0.353681,0.0856767,0.138074
11,0,1,1,0.256573,0.23569,0.0754919,0.117991
12,0,1,1,0.17478,0,0.0663367,0.122808
13,0,1,1,0.17478,0.122808,0.0895477,0.112882
14,0,1,1,0.264327,0.122808,0.0677371,0.112882
15,0,1,1,0.241116,0,0.0909481,0.122808
16,0,1,1,0,0.491755,0.0387408,0.182387
17,0,1,1,0.0387408,0.491755,0.0329241,0.182387
18,0,1,1,0,0.674142,0.0508685,0.0908973
19,0,1,1,0.0508685,0.674142,0.0561535,0.0908973
20,0,1,1,0.107022,0.674142,0.0618789,0.0908973
21,0,1,1,0.0716649,0.491755,0.097236,0.182387
22,0,1,1,0,0.76504,0.09266,0.162016
23,0,1,1,0,0.927055,0.158881,0.0729448
24,0,1,1,0.09266,0.76504,0.066221,0.162016
25,0,1,1,0.158881,0.76504,0.0700257,0.16922
26,0,1,1,0.158881,0.93426,0.164418,0.0657402
27,0,1,1,0.228907,0.76504,0.0943927,0.16922
28,0,1,1,0.168901,0.491755,0.0539821,0.121993
29,0,1,1,0.222883,0.491755,0.0593967,0.121993
30,0,1,1,0.168901,0.613748,0.0717087,0.151292
31,0,1,1,0.24061,0.613748,0.0826899,0.151292
32,0,1,1,0.28228,0.491755,0.0410198,0.121993
33,0,1,1,0.323299,0.491755,0.10541,0.187613
34,0,1,1,0.323299,0.679368,0.169211,0.0681368
35,0,1,1,0.42871,0.60815,0.0638008,0.0712176
36,0,1,1,0.42871,0.491755,0.0638008,0.116395
37,0,1,1,0.323299,0.747505,0.0938714,0.14777
38,0,1,1,0.323299,0.895275,0.0466367,0.104725
39,0,1,1,0.369936,0.895275,0.12309,0.104725
40,0,1,1,0.417171,0.747505,0.043617,0.14777
41,0,1,1,0.460788,0.747505,0.0322387,0.14777
42,0,1,1,0.493027,0.747505,0.0732235,0.161283
43,0,1,1,0.493027,0.908788,0.168538,0.0912118
44,0,1,1,0.56625,0.747505,0.0953146,0.161283
45,0,1,1,0.49251,0.491755,0.0584239,0.0777719
46,0,1,1,0.49251,0.569527,0.0584239,0.125052
47,0,1,1,0.49251,0.694579,0.169054,0.052926
48,0,1,1,0.550934,0.491755,0.11063,0.202824
49,0,1,1,0.332065,0,0.0852538,0.0554097
50,0,1,1,0.332065,0.0554097,0.0759981,0.176465
51,0,1,1,0.408063,0.0554097,0.103902,0.176465
52,0,1,1,0.417318,0,0.0946462,0.0554097
53,0,1,1,0.332065,0.231875,0.0495767,0.137274
54,0,1,1,0.381641,0.231875,0.0513264,0.137274
55,0,1,1,0.332065,0.36915,0.0626915,0.122606
56,0,1,1,0.394756,0.36915,0.101057,0.122606
57,0,1,1,0.432968,0.231875,0.0628457,0.137274
58,0,1,1,0.495813,0.231875,0.0905008,0.25988
59,0,1,1,0.586314,0.231875,0.0752505,0.25988
60,0,1,1,0.511964,0,0.086674,0.182904
61,0,1,1,0.511964,0.182904,0.1496,0.0489707
62,0,1,1,0.598638,0,0.0629262,0.182904
